bot_id,x,y,age,speed,behavior
0,728.708689753787,537.1638572552608,0.6484258133254381,4.092880214626556,random
1,426.44419394817874,1012.9956430329415,0.5816241596527788,1.7287146778459903,elevation
2,830.2949880703513,709.5306843089822,0.7744897579504976,3.1468938305838074,elevation
3,733.2453690410834,930.2435145087491,0.6970572189303919,2.887180976904287,elevation
4,577.9186385563421,808.3110592696437,0.6553246955540026,2.77357536207673,elevation
5,444.21895391258965,1085.2773001748494,0.5564958519503811,3.38975794605236,random
6,753.4712249873629,1141.1498989700392,0.5658293522423835,1.3756021153934883,random
7,746.2938072476888,1059.5085972042323,0.2228063326052713,4.640125493287085,random
8,843.279082241449,1048.606186651402,0.9886718090097532,1.045303378250679,random
9,972.3631649626615,505.4085900106562,0.23962192413778532,8.045468228221342,elevation
