id,x,y,age,speed
0,819.3296000751537,780.4021332881977,1.7191612034550214,-7.241687083594277
1,858.657571141833,829.3617822566902,0.29465824627949255,5.1198734932974785
2,1122.8521964283193,981.8685099018588,0.6566315696146205,5.8561891595685935
3,742.583647302715,1041.0431907088257,1.647799487449047,-5.0747173040606945
4,1175.2120967987466,876.7771046588504,0.40114419733044004,6.094568205288652
5,828.429988014695,1171.6896069029567,0.3997807671533491,9.781610418874065
6,1027.7456323592833,892.4912331536493,1.4849221152548775,-2.758013715631738
7,890.0935135279568,989.0663165674298,1.1981674087987928,-0.9421059098926824
8,931.4549045835693,764.8541824434333,0.42854526629308776,8.681394191416373
9,840.4832280819197,773.1011754411832,0.4127765245329633,7.412685775300711
10,604.23938127673,865.6554059219349,1.964839655388862,-9.702614815408294
11,795.2584282191758,811.3195284190241,0.5230865285267146,5.08489842351419
12,876.1327478004159,1080.9463714615674,0.5429049312411133,5.912904961626867
13,724.6989486749919,1006.7294827312913,1.4547735272214264,-4.58515731666495
14,1102.2534801777601,976.7040497058662,1.6725201091148831,-5.746844859465671
15,988.2438877269486,763.8109840571431,0.6543993636777075,6.004702100765606
16,842.513721027425,910.1947247620535,0.9111545114302751,1.928538802324564
17,836.1029846328606,1145.593806288497,1.9048532012472914,-7.595357921393773
18,744.9754121087835,1219.5299791421564,0.20990479875088722,9.873702611627147
19,560.2926540646469,902.2366202054302,1.9923260408877272,-9.557220956594092
20,866.2920658744791,938.0361090766339,1.0872830954745547,0.1723842702428044
21,817.3131170353258,897.3818014953562,1.593213494873168,-6.299801671625432
22,845.7154185284134,897.7267224644677,1.3785679778584348,-2.9395275663343137
23,751.7701289527448,1152.212453396626,0.5071887722974427,7.372048930035253
24,853.4681158266725,1003.688876095718,1.3863427533010872,-3.409504381682176
25,828.8016033935368,930.343021482394,1.0606531954981016,0.5286885507497872
26,978.0451769214318,912.3495430899357,1.5056025476065142,-2.612452933894098
27,911.9432061020717,990.7270300763771,0.9663559854095541,1.4540088986294528
28,955.4755060907619,1008.0135016417589,1.2976318285036996,-1.9974459937743494
29,881.5502931902687,924.1149782394464,0.8845227001842955,1.5455480045741938
30,1079.647282104686,1039.3126333459381,1.4071301821037632,-3.8506117699883093
31,835.5944508787037,956.2203752385225,0.6607286793960756,2.918832163998097
32,1202.9392676617922,978.2415488758743,1.9417029667543464,-8.796132311118635
33,995.0097542139515,1113.281282637572,1.673270273194795,-6.46016436265643
34,737.9445684244423,967.7154043984876,0.483585331653243,5.303892880708293
35,802.8631243537812,562.5882266880094,0.10149520544636474,12.868924081593066
36,965.3966799079142,931.6709430799441,1.0591337009152324,0.4803389292062984
37,942.7491281715413,927.1421050860775,1.2518860879251172,-1.0822843405422573
38,914.530235692408,739.905627811657,1.8902089977879915,-8.824997634645264
39,820.1409141544397,1069.4502213623018,1.4770144410819182,-5.219215285435833
40,729.2197335486817,1076.6927636287562,0.48133455651156676,7.5509156427430515
41,898.8688618131492,883.0310234567837,1.1807681222170923,-0.8892560360678095
42,900.6035148248274,817.6356178725314,1.5595042858833839,-3.6376485845832387
43,508.38487778393267,1135.367346139098,0.13865713315071024,11.97191998830497
44,1017.7744726828154,823.0752532802461,1.5267826568735499,-4.4255626874419605
45,1204.4415403913513,937.7695328879649,1.891423347677652,-11.04250863335982
46,1050.2184904222106,707.174409871965,1.7686327597591738,-7.53318050005846
47,772.0978968114124,1100.0943302280853,1.526602422645067,-5.303609017276598
48,892.8583524665248,941.7893050480243,0.9486494001421661,1.2391930315320865
49,811.4349960000587,929.1146400386327,0.799527234244823,2.1012752583751166
50,880.9214978871033,783.9239690126388,1.487328956338423,-4.52603325533231
51,641.2549600963488,1036.3481326180145,1.7581529985421285,-6.527445930630961
52,801.9982565174756,884.4658688179073,1.2262586993591964,-1.289404875934864
53,745.0923428109164,1140.2327589941326,0.510625841239068,7.993807690063458
54,875.6083351252927,829.4814095763835,0.5592112133239956,4.287300938892757
55,880.2625546706942,1014.1392223030429,1.2478717223215203,-1.2506111055657034
56,794.009769466612,954.5060923454056,0.6201637411978931,4.186852469971096
57,935.6388480527396,998.7906821401535,0.9763414548286712,1.5407082793295823
58,885.7626422124891,944.4801808345491,0.9448984834294365,1.0388300491703881
59,835.6964111944957,1043.2086138296863,1.3776857563827059,-3.440727531367183
60,1103.858889346829,797.3221026186059,1.8490883438271497,-8.92280695360615
61,914.1363395647138,910.9850754498876,1.1166610972639495,-0.10838103967809834
62,1097.1112286171224,1103.339297249349,1.7307911535743854,-6.563381632572091
63,794.7187356688584,900.9593308326197,1.7388292619452113,-6.663629612795967
64,1027.9778607221833,726.280288218483,0.48814643242275646,7.990360654516984
65,672.9193870213795,1004.239650440508,0.25439649266844744,7.303089073873132
