x,y,age,speed
576.7953348556854,899.68846223254,0.9010185984810665,0.6326964675794091
1035.8775850259447,789.4021245500015,0.3976900823035036,2.350372601770868
743.896552189921,977.2106571777074,0.9465139024966293,1.1282533509757648
1005.1903281606889,756.3098622715393,0.5141848992927069,2.319888747804552
580.6193912743413,777.2159129323214,0.3835369628709305,7.0884923789249825
745.5765598748194,1717.514473719034,0.4227511584552584,5.675182150001584
1700.9935015141893,124.01350027256822,0.16733843367283305,9.218993485812362
677.5930220463879,1282.0549437384798,0.35975664868790835,3.2056539416053194
715.1389711947563,1193.4274289279342,0.673420016599056,1.5676697641274795
720.7844145834483,1046.570856321241,0.5475985155154535,4.156336891042855
501.6234556152831,950.4041829427906,0.11743163649609392,7.124145864882461
807.3592962387117,1074.8804924782924,0.16725238626776792,9.305377609348641
362.7463418940105,1151.0454617942953,0.11691438230621479,7.441298385872186
508.6499623398658,980.914023354272,0.4160130984667413,5.507493125332285
770.4306469454829,440.36901218172557,0.22761414563530283,2.417637536154752
1022.3908733699936,754.8504357771188,0.6084443113404031,1.2069828038948733
1025.5920170909687,853.4908418197101,0.14312671894469195,3.4584580859954213
1209.45515198891,531.7987030104099,0.590888645181542,2.673545136288755
643.7187987473685,1530.1468475400757,0.6155840334763224,3.779008355004766
1024.2949110712098,851.0922634941481,0.6563716152152217,3.449030771632748
1027.6447537082026,745.1920708441739,0.8117731570142767,1.4642866763116087
1412.794099175164,1285.8667299964277,0.24357663089095732,1.9701229002008784
578.4350785735364,1733.6430412216282,0.6810832816202843,3.0198310707418106
772.6131531056119,711.4185763667274,0.8862604986092796,1.631952673569824
573.9377953027441,800.7980863605897,0.6149929921492586,3.1523411047592442
1035.509245950081,847.1674178470006,0.5353204007323763,3.2142313447076973
431.73024059771467,925.6536627321419,0.6096167109591212,2.69339643152715
1297.0628838956613,663.6163978541234,0.9169127988272961,1.7770583491106373
688.954683710207,1083.4846214855081,0.5742426749899379,3.024602599771631
644.0737235208976,958.8507067842106,0.2313523043855274,7.976037759317259
807.0692337348441,1071.98550791951,0.3776991406962525,6.493030090691644
1323.4001591084539,537.6675091637461,0.6904038074982768,1.6442207216197668
1112.6013366660784,969.0753495935232,0.990157911064494,0.29516059909139597
1032.384616290342,725.3485086700495,0.5769694471705423,1.5742521642421168
911.974118978397,1332.3276451323648,0.22452458617044194,4.428519557882531
1083.340550755715,1153.599480865743,0.8655737407911899,0.890851701048516
723.3968797106274,852.6587362240056,0.40327647753854423,6.185619902416239
796.8150226401231,1303.6995437884457,0.7784748087395628,1.4097588879006075
758.6945651298876,1083.476130893323,0.6105695889883799,4.601431777308523
512.2869412858399,711.3753967156965,0.4887558848415556,5.725327263909297
1316.3128540900384,1409.8842654492112,0.7047707957470831,1.6682017771626465
720.8422157993904,687.6651945731363,0.23773058239160788,3.373819954633678
1206.92810278536,582.3338158718892,0.58389947906272,2.92261322957554
649.7074464064275,942.4483225598267,0.45123964771385106,2.7354472016926765
997.6288928910949,856.4566182755932,0.9996365204394445,0.337660021952172
1044.6889133780126,785.3655813300692,0.9564578908868486,0.9818535979979858
746.4712181615247,686.459828388383,0.5314410838968818,2.547621674627962
