bot_id,x,y,age,speed,behavior
0,757.8308495594115,789.369466727069,0.13039945301959296,5.003083199092984,elevation
1,938.8008863773415,905.7048473817486,0.11070581941250944,7.306942230754229,elevation
2,1021.8513771083238,855.6414535399907,0.2084279547854498,7.595043530141242,random
3,777.4191095764331,986.8961847400491,0.8691340485763502,1.003324570510862,random
4,781.1213829193864,959.396057533544,0.7857744928827093,1.074800532222278,random
5,767.1813943541767,1036.9665847607237,0.48684559357963353,2.8375104638901263,random
6,861.6612197141094,812.9254397362323,0.5492002430191998,2.749710023195532,elevation
7,1009.9839187839751,462.0985211619079,0.7009113530736135,1.098576807229316,elevation
8,1001.3977240721975,792.0712987585929,0.3245301594653069,1.827455973386953,elevation
9,460.5824317801101,887.1137725531073,0.3244582139820191,3.781572509503914,random
10,618.6669468736962,1110.4560111893427,0.5445514925915821,2.4133819667853373,elevation
11,1050.7339121752852,874.772447167296,0.749026997803803,1.5417083218626249,random
12,1024.3809040475821,813.2383428506298,0.13432322166067226,5.071569244737518,elevation
13,1149.991650429523,829.7757136031054,0.5370247166830787,2.708904904044431,elevation
14,765.4278005284626,1242.4593157701295,0.6181159612496105,2.5614647832287183,random
15,1240.5920298675114,597.437692088799,0.8225726874581658,1.4066116216670965,elevation
16,604.5380858145371,1676.0060452486587,0.11943919995782165,7.384928075187102,random
17,896.8694222907586,1045.1189133304258,0.9373209338107442,0.7939860075389351,elevation
18,1042.3904247097878,772.2010636347242,0.2501391499018982,6.839795787516611,elevation
19,802.9285322581853,1029.8367041030228,0.10920809461781776,6.8111750229894765,random
20,1208.2595613597775,632.9367587263525,0.838497085221115,2.299469526791045,random
21,810.7468558072859,295.1388017940277,0.2700653565970079,5.127631174741981,elevation
22,733.7407215461078,1035.8026983208913,0.9534733758664782,0.816046180597579,random
23,825.9072625815272,719.5608236113197,0.7605615022295505,3.1860085358684667,elevation
24,582.3155013851461,916.0114468465731,0.8038864867805761,1.9708819296698876,random
25,597.3746179526802,1098.1784295106052,0.8407461534659713,1.6708853706251723,elevation
26,854.5414325570827,695.8308238660327,0.6059707879012722,1.661039926764446,random
27,701.695711422623,954.333765738114,0.8230792105947733,2.4804742291660555,random
28,1008.8487991863688,394.10068580655053,0.2615346096678899,2.270444918738743,elevation
29,756.7303760203553,1020.6261698128814,0.43101003276151006,4.998443962345627,random
30,1733.564847502003,75.78665290642593,0.17110964498742282,8.147259163565442,random
31,746.0741860936777,943.9091774107426,0.6852831068770017,2.286988206415849,random
32,1450.5795201363464,1462.6000469512248,0.44348963625011784,5.806950469356723,random
33,636.7296201871804,1550.5496181867068,0.43808741121036265,3.2299102336377308,random
34,865.2701182652312,791.4062258144969,0.17020455620023456,2.4491346802163783,elevation
35,648.1466639959185,1077.4540894272043,0.5395514902488491,1.7818376540009937,random
36,578.2403605434113,616.0472458913633,0.9819680870941372,1.1084025892374108,elevation
37,704.5823172988158,1068.3973726510392,0.9472802798186931,0.8119346009561903,random
38,1000.6901071330051,728.0468394273132,0.10166428355391756,2.0492676037442394,random
39,829.838682142575,1064.883742112037,0.29170311667427784,2.999931977656463,road_following
40,1315.3032681131765,588.7996064371694,0.8808795723882409,1.870606601775866,random
41,705.36577051304,1095.46608415202,0.7477592893515833,3.138152577308858,random
42,719.8217556560029,1119.870498766162,0.9524849209236782,1.0074314313546198,random
43,1177.1361088039182,1143.9841393358395,0.5061578044431243,5.22947624725147,random
44,1291.5503220570088,861.4437892994579,0.8577311038463595,1.4795819416212437,elevation
45,890.2442034074982,661.0131471284203,0.358613422505177,1.8149946287219756,random
46,842.2346073021783,709.1283728053232,0.2035762456871737,4.093247066031407,random
47,474.7447621898265,19.02651767836128,0.18453311615806922,7.836547534784917,elevation
48,673.9018303797716,1202.8105614936417,0.17496479989776592,7.237446210945375,random
49,649.5842210082673,559.0893682167745,0.5261489162936192,4.511655351250825,random
50,722.5420292530423,505.5404320137166,0.46143206593271424,3.679313220252496,random
51,637.5360493411295,1074.4109488197773,0.24621677107124842,2.547365361059834,random
52,573.4370562324591,1112.8382755864957,0.9515396750473958,1.0518402114353822,random
53,957.2224912635418,889.3531565086653,0.6193155942999607,2.3337942211112774,random
54,762.5622213219526,969.6147859555184,0.17505652768703556,3.726892659891094,random
55,1008.5963972220202,799.1617751860513,0.48151502106982425,2.0503088221531915,random
56,833.9878457495271,721.0995507290942,0.6239121594556041,1.2070590429591572,random
57,862.9143309489651,717.1499316519709,0.6485148499812884,3.5326181569688875,elevation
58,635.476161664617,1115.2166731997206,0.8796029873126846,1.366195847543361,random
59,1063.2475493754607,674.521004221918,0.40042010524423155,3.305354370447845,elevation
60,1371.3736048599806,1366.3523160242244,0.9250138415936782,1.4977380959987332,random
61,899.7204962689027,653.5208084130661,0.948393740487874,1.39910994278536,elevation
62,828.0027390543736,887.987686156976,0.9646380564201651,0.7700235301333733,random
63,432.2271895838011,1011.0873884505787,0.30370150258521345,5.910565159852391,elevation
64,731.2607109769776,996.9393546636679,0.2962706401314364,4.85676574049114,random
65,748.9303275194753,643.5166493137177,0.9034057991483427,1.742287637892074,elevation
66,933.2780788872677,898.7903688153273,0.5768548931021102,1.1962333391389246,random
67,579.1312817730814,601.8874725532472,0.49337805790431377,2.597439576959783,elevation
68,1119.1314920446412,865.3681478626777,0.8886663928314674,1.0526852431049933,elevation
69,846.0466495427694,1055.9574945995694,0.6602314786937863,1.1438320466344178,random
70,1126.32473475799,1187.001366858151,0.24567321074529982,2.453325384079879,elevation
71,1460.1486807991823,1097.6076969060503,0.33317601280189085,4.159786188093279,elevation
72,750.7209307516454,648.9576588745841,0.7906557621381524,1.4057135855153,elevation
73,1133.3977909648158,1074.076238498404,0.6181659739194691,4.375835111660669,random
74,759.607968367383,967.7643130224377,0.7705861747186935,2.507223795926574,random
75,926.4900300330831,905.9106760246738,0.8215843815545864,2.061265116428083,random
76,842.8243150187889,1009.8581115694288,0.45328670880023747,2.0312247894996247,random
77,693.4467521135147,486.05730412126974,0.6846493845840066,1.9567518538456539,random
78,936.6982552776249,900.8633048452508,0.9312960947743762,0.5076177927691469,elevation
79,721.4460773375025,947.6374121289487,0.9257974002831875,1.5182702786157967,random
80,891.2980281037575,1045.823169731165,0.9408435370597575,0.7004488839043923,elevation
81,1201.2711577805287,1311.8998950382988,0.612563913639659,3.8869243870751795,elevation
82,816.8770765154783,934.0666058318307,0.8120360419375435,0.8849028223432006,random
83,1317.5698639382035,778.8713191723424,0.49479161271464767,2.8234015300336965,random
84,886.873490555509,671.3265630962031,0.5458888229723262,4.317827437159856,random
85,1114.402611595959,1184.3276718829904,0.809269288960095,2.0634397008940586,elevation
86,969.2317931954522,904.0026714659845,0.5874471722827834,2.688706631948277,elevation
87,1087.98137574149,633.9491147393551,0.6667510803343278,2.6600420175402055,elevation
88,868.6263803660675,957.8151458182275,0.14496312801645134,3.2294217712504043,random
89,632.3222380046606,650.378155169365,0.3240428289684074,7.2758625873036955,random
90,570.9884189933227,1118.515047583315,0.4277348154517626,1.6274920578765213,elevation
91,982.0274827425612,781.2585958906898,0.29282237967028174,6.675569666094612,elevation
92,1268.8600419873562,602.7347298574433,0.33447298409784243,6.0855797199496084,random
93,829.7503773942242,1121.4488069788035,0.1564819321228958,5.867267064112503,random
94,1079.834947316582,653.4158985683865,0.7520937873118934,3.393042410477433,elevation
95,944.6018107994073,904.7074265979949,0.7869341573854917,1.0662878613948004,random
96,1034.1677920012698,824.7425370986277,0.16939284933389928,6.494360071006605,random
97,778.1022292967112,937.3912028790153,0.9458799253203931,1.0217787707142398,random
98,974.0239930183412,874.6102398490243,0.20933547129107333,3.2073148820617017,elevation
99,700.9445348680229,1451.7829477013684,0.5118213875770911,5.504164337621822,random
100,844.5271520453192,1060.332514818546,0.9301330806601887,1.4146174511080092,road_following
101,823.4112297679953,1073.4074024436507,0.34587843218179765,2.7443751067366895,random
102,825.6655568472474,778.0838609486823,0.753998527346424,2.080671846311806,elevation
103,991.1349417545223,399.96996453473383,0.4534677680371654,4.133580722168502,elevation
104,742.8941994045098,1152.3464155753493,0.6559633550810148,2.2056951113246197,random
105,761.3014582653186,660.1465898860021,0.36046283025763703,3.9078877000819867,elevation
106,591.4301748783648,923.1509846407082,0.9979581951018668,0.4262606463641777,random
107,722.2924093037338,1369.1073231496803,0.8447013974143142,1.0094629362815457,elevation
108,1118.6884415884701,1186.3668348905342,0.6975718169662499,0.9447389794518785,elevation
109,1032.9384852321325,813.851746976959,0.5112108511555498,5.603751362799098,random
110,716.5710576376191,991.6228577218836,0.2181953073279631,8.226198477229623,random
111,866.2797060642301,971.425878804669,0.5010550738465805,1.9131291934089454,elevation
112,806.1091732461953,905.5407058420909,0.6684023492245045,2.161705992231454,random
113,789.3338015677648,334.4036130308928,0.17951336411462218,7.786844801723084,random
114,717.0072866771836,460.890346094984,0.45535813088099153,2.9505915075467777,random
115,723.5278177665584,529.6013141937725,0.5940515822164746,2.209848343555636,random
116,1222.109506608795,797.3020652962343,0.8018673232245604,2.177060837454492,elevation
117,1002.3698590354603,785.2532690952844,0.6978400526193946,1.755111722230088,random
118,1120.3663647736755,1152.7745891566797,0.5207139786838599,3.2924726201115138,random
119,867.0894189267481,927.096144306115,0.2103852267255275,4.77353247373519,elevation
120,1013.2876373437449,792.793778076981,0.17632703747934325,1.8935223694053809,random
121,1119.77519328052,1192.484254747995,0.691265030778483,1.4176774061511508,random
122,972.4279765426069,909.2382394757353,0.32411717547478913,4.023774520410769,elevation
123,369.3526692033984,890.6305190810192,0.22837006981277203,8.579796518572005,elevation
124,749.7202633739477,1147.6821380118977,0.9749640060410142,0.5017551018079466,random
125,821.5406685296442,1290.777468332038,0.6510762074761486,1.2822893479715616,elevation
126,580.7978073550581,1112.0951838926119,0.8720413206167604,1.0842722575956012,random
127,1223.0791806682473,783.8532807147576,0.21572235356303168,2.4802522580568254,elevation
128,644.4118473321661,1004.5426227489635,0.8644337853236012,1.8676854495169655,elevation
129,943.1377875778203,912.6885569635809,0.8327886454247619,2.1686661638839952,random
130,902.4057118664928,1229.6644172094198,0.9766385031249818,0.4716758445602299,random
131,565.0817670341513,761.4187247551818,0.948359675790949,1.3201656931666288,random
132,422.49618711010265,985.728328845937,0.22140845931608177,6.358414241490177,elevation
133,680.6772028434442,971.0044025785578,0.42901305746683005,3.531031102854539,elevation
134,775.3767210773598,977.4305407853122,0.5785788572580455,2.054433230525252,random
135,780.0642941248371,1225.5686252779944,0.41457727286128243,4.982574418412466,random
136,1308.2819926402835,777.5951415271647,0.21431122553698786,6.6501169428257425,random
137,1089.3488283300132,1630.2836674927805,0.3513426204974409,7.4018395089025075,random
138,755.0614599898046,962.2562801266333,0.8256597638715865,2.2176753020758535,random
139,443.76642927995823,850.9640711386256,0.8965540522403347,0.5087212432387991,elevation
140,1120.1331898091498,1187.2005812736068,0.4377148294513885,3.183441037115489,random
141,1318.7932975887718,582.1610576124689,0.3832631073295587,6.9465459078408145,random
142,1023.0256193174619,857.0714218492068,0.22110236267209216,6.153747260921372,random
143,766.863140366254,734.6461525707446,0.7743810275124238,1.7661093552084972,random
144,746.4147778606706,1131.045504074223,0.7642619144648789,1.4225407311585574,random
145,842.5151861634711,1063.4371680706606,0.6141788614963509,2.682595938108079,road_following
146,753.7231607200222,1302.3372397894514,0.32893615739190696,4.425608420259652,random
147,1119.8996918997955,1189.9242201189222,0.6397915424188704,1.55733498515209,elevation
148,1005.7540689251094,791.4947722866092,0.6869237299839479,1.3232942626432773,elevation
149,826.9424824446521,726.8164859248259,0.6628726228851889,3.605488982330408,elevation
150,534.0854276608843,752.6322434075985,0.626533505450982,4.51672680903502,random
151,1340.1721133772542,394.34426247107825,0.4550187544497426,5.986655802354143,random
152,1056.3439506953596,714.4020954763955,0.22924492137013347,8.506938941606498,elevation
153,1076.464471364779,1299.91589284025,0.8762881315147212,1.4724174147365061,random
154,1151.5214341882822,582.5475194002815,0.5435576102229688,3.0389613279351355,elevation
155,1222.0331615872963,626.8465299450291,0.594198782854384,4.68465334495655,random
156,651.4484076191345,520.8487044023316,0.10035561553268915,5.599981261587431,random
157,1198.3980418027838,625.6440174792792,0.1655668763875705,7.0735983102022075,elevation
158,604.4127737001065,1526.1368762970933,0.42956975270737885,5.819903648304169,random
159,835.0452143900383,972.2201310327595,0.8769212702737252,0.611546091290896,random
160,764.8709504695099,547.2190358922284,0.4635494942460834,5.935215816804874,elevation
161,1015.2237699107527,785.263508365494,0.7344412467995078,2.804160041045891,elevation
162,1071.3481489131343,1227.1392439482972,0.8991029113773215,0.6203589118343609,random
163,1094.9402443691013,1296.002535063462,0.4952485283831203,3.083358424134416,elevation
164,950.7110216542288,1318.4988530452845,0.9642621448772289,0.5175261365349239,random
165,764.6396205632608,268.2684025560547,0.27208724014188146,4.098959819459701,elevation
166,948.1335812622904,907.1045033413898,0.6922044492669347,1.4254061484782397,elevation
167,682.1093681497226,1011.6843803230695,0.6729272533404022,3.563058121402422,random
168,1013.511728518201,759.7399671586967,0.40633801589288576,3.6785742306447484,elevation
169,895.8284801442277,658.2918910638431,0.7565727440543374,2.6216015743364878,random
170,1011.6754299147412,932.5388664940654,0.7560954435330196,1.2473837736449145,elevation
171,773.0715773640155,241.9897319157096,0.16931352994963045,6.929667683358923,elevation
172,558.2808258431179,885.764274818415,0.5119929506321881,5.875950915285555,random
173,829.6566890050394,722.626794915243,0.9340331465221846,0.8981942958357433,random
174,842.3073420002324,1083.514597440966,0.27720678400063686,4.757793248673954,random
175,1123.8842486071544,608.0876244932317,0.11821765450209816,8.261728825133822,elevation
176,1018.814815227435,807.4814439405617,0.4063590776110273,2.0663091283012576,elevation
177,1273.6816228345488,404.40594906031833,0.12965906265840452,8.78879774019879,elevation
178,718.785740485478,1176.0960914793332,0.5082884399506042,4.149936071962161,road_following
179,659.9907518186361,1025.145851444237,0.2810975382885029,1.8975234464614463,elevation
180,1120.8303657031204,1204.7542299231238,0.7623698934962049,2.728427290589812,random
181,707.055089270418,501.13202525654816,0.2613753613768864,8.368339232757691,random
182,710.2668760326477,1099.0974312278306,0.21983870599420222,6.830439052037535,random
183,882.2797523475932,910.5253724228693,0.5768130613042509,4.517091767348809,elevation
184,753.1820560012683,1107.7327820284247,0.34971204927017185,4.6221771701968315,random
185,937.3178655843614,565.9984450789601,0.302610284877879,5.136153124953181,elevation
186,718.2682390544106,978.5101372443714,0.25908142688252833,5.332936785544219,random
187,815.5092098940703,1088.7497245923373,0.12177366586865478,4.769110455427344,random
188,1114.6869822473466,864.6646251012774,0.8586991607208752,0.5458904385625967,elevation
189,1005.4913340363372,463.5743091382574,0.4016769321222362,5.314165602137687,elevation
190,616.3442480214549,863.7663919267767,0.36684488991528474,4.6145993354718895,elevation
191,1043.334775537374,791.8576848542534,0.4811398877159998,4.275598281468168,random
192,1178.8215287464186,1160.530814824473,0.8461606527905722,1.4782390868507853,elevation
193,554.5745404691974,599.7143506159622,0.46708536586304517,3.044349743499109,random
194,791.9712053614683,1006.5167531390479,0.1348211786999086,3.091987157412641,random
195,1151.8487217466475,819.8083784978542,0.7622304113963175,1.9557111380675338,random
196,1117.7992061303069,869.859433967084,0.6659299586066101,1.1968430424209904,elevation
197,474.2523890364251,817.2891913716763,0.7001731037603911,2.3949863468887234,random
198,670.6219414718292,1094.9754807889071,0.6945946989339631,3.896392396452338,random
199,798.6819777694583,1045.9014700281082,0.9952747730653747,0.8981923165460889,random
200,1256.7379098525246,559.8928932227839,0.1702717951584648,3.812908653286811,random
201,471.2438526569304,928.5314688410842,0.49809246481006286,1.5185339777150406,random
202,663.9503513318429,453.53500957833404,0.6029245581947167,1.95561612659671,random
203,968.4429955754107,910.0614704058582,0.1110115361066244,5.429109421098558,random
204,1323.3308313826988,1038.2212923842114,0.9384537298235313,0.5495357359418713,elevation
205,1468.7612101925736,1285.6373702761416,0.722384938808998,1.731176714416109,random
206,1281.0575423021792,1484.3200982701355,0.203471189424968,7.349684185800412,random
207,645.6636468065452,1137.6104141028734,0.13357830347335112,9.05155825549722,elevation
208,644.9438749493077,1046.7856546970922,0.7333581786289477,3.229664480794647,random
209,1009.8995851048643,464.0926327559701,0.953231527091581,0.6703946592367571,random
210,996.6644929004107,799.8846577407529,0.18432403585324345,2.6320669004073762,elevation
211,560.7576828243666,618.8424577114038,0.40641606452156087,3.671100706524259,elevation
212,492.79011631649684,822.8194534437004,0.18117232950305245,8.812960313585489,random
213,1091.8161249104585,889.2738789020937,0.6777153944071113,1.4593896164427813,elevation
214,844.9208397181918,701.489160680936,0.6772575685108042,2.5323991962287034,elevation
215,1305.4520984802975,998.1553977145302,0.6941187047288037,2.3949581147729995,elevation
216,799.0706559090528,753.6463610950638,0.16728254143426016,2.4013024242051118,elevation
217,722.8568781914926,1006.9611184450331,0.8015409529874077,1.9629792966360418,random
218,686.2896017831056,993.7727522097941,0.3043346780237296,4.0304410644775714,random
219,749.8771463248682,1219.4452938396148,0.6022073529275389,1.5005278418955748,random
220,1544.2013228936287,1378.213720575202,0.6468823388515941,4.052133499120471,random
221,809.449887959372,902.3216650668721,0.5141038010260351,4.373423231274094,random
222,710.1931878898207,1049.2551401734263,0.27881224897345314,2.059184034310618,elevation
223,689.3180445227503,480.17383204071376,0.866166115866876,1.7703955795125301,random
224,1481.4103170899057,1371.359569547872,0.193028202717905,3.351116273585828,random
225,1005.6392571779802,793.3531098733421,0.29744397096484715,2.3327643775678877,elevation
226,1340.1991865362202,1414.4492087057972,0.6413281275345818,3.691298728718797,random
227,463.3462883803452,1105.0783329537114,0.32360037539104625,4.7599138287877,random
228,1030.6444124323143,779.292479857487,0.6738808169411582,3.7407771141448367,random
229,888.7750684114344,813.9188247499292,0.1732978225092106,3.725899498998509,random
230,903.2792553917932,649.956959498136,0.49659655764235267,3.4678962124372226,elevation
231,960.8231236776975,884.7434980777819,0.23122814146425702,4.294475788774022,random
232,1112.7145033141771,1177.520442386668,0.19426309239092304,4.2825809269070145,elevation
233,837.0368679199635,724.9430804427963,0.463558772139565,2.798567817161708,random
234,1309.582496018589,777.54879905105,0.5195038772770287,5.301343311968044,random
235,937.2179398919238,892.5956347159809,0.9585518474272497,0.8312829075561184,random
236,934.0109091352213,898.8018466848023,0.8952139665546567,0.7732401323777989,elevation
237,802.814649389627,983.3000944331121,0.7573051597358461,2.20033569109403,random
238,704.0668987520918,732.2543017060789,0.10993747813332129,5.72434739669598,random
239,728.7541793550297,938.5149356911389,0.9355419762044717,1.4976348214909607,random
240,906.5587813822635,646.538529224092,0.8645080090893359,2.093564201644711,random
241,558.4906856448532,806.4661052888202,0.3283276098857643,5.843980086329656,random
242,570.8554833438731,911.2068949528305,0.6405266954891196,3.6022443267973565,random
243,1013.4798271701428,779.2164104889124,0.5519577788371345,3.796724869470677,elevation
244,580.2024238545397,1131.0187915807342,0.2401832500458687,5.233166626542885,random
245,755.0441501189009,1121.9577654429397,0.5799211372584986,3.179866856972524,random
246,673.6998666572294,1018.0985698007803,0.18518464099009752,4.882915917088058,random
247,1295.7116478257235,601.3958823808197,0.3064759209532421,7.432733659830195,random
248,1014.0757760611338,807.6217413336525,0.15090716346928,5.966816350193823,elevation
249,788.5851404255518,621.5269714563971,0.2727361614754633,5.784711892305124,elevation
250,340.10642408288317,1156.1791988426887,0.2523389692526399,4.894321747016196,elevation
251,935.470282104342,597.7059286847585,0.36115893058366655,2.3204053999772842,random
252,776.5936268885777,920.3886370762344,0.7791884372146635,0.8026556355443535,elevation
253,786.7224764911193,1099.3864804074524,0.711337858576971,2.9747315955206743,random
254,493.77159960304704,833.7341536962615,0.8079929234870139,1.9043501337616393,random
