x,y,age,speed
1043.4898424831724,761.366098060535,0.44842046466160734,3.54066543211201
731.8811937460907,1112.2464481599382,0.4469439574074443,3.580478276302904
1056.8307602165344,720.7670937175116,0.490556314968415,1.7973390863227172
939.7448278693723,1509.2701701925093,0.10643845140651768,6.386536647576051
1056.3237823808104,796.6406239689952,0.9990528608611103,0.9845869231284149
1009.9594910058993,798.6023629214935,0.9519131901152681,0.35223239645204346
1317.3318916287494,517.9056340220224,0.46626417961868705,1.6986921246973181
1459.5229708786815,1507.379062525222,0.8051415794968398,2.622039662999104
551.7317874816039,950.3998268851881,0.4668112528900855,5.537230966114835
1113.2802265151943,1579.6365003023104,0.14564873847288554,9.029629379118855
